0	1875
0	4888
0	6495
1	1329
1	5141
1	8765
2	412
2	2852
2	8906
3	2
3	2515
4	4067
5	8249
7	825
8	648
8	796
9	2546
10	192
10	2819
13	792
16	548
16	3674
18	7915
20	636
20	2667
20	2672
20	4858
20	5318
22	169
22	1456
23	3
23	75
23	6318
25	7812
30	404
30	1458
31	1768
33	159
34	1156
34	5333
38	1256
39	83
40	2750
40	5083
41	244
41	1094
42	4420
42	6270
44	2506
45	4017
47	316
49	1729
52	2793
54	2620
56	7856
59	1148
59	5477
60	6352
61	1255
61	1877
63	6253
67	5101
69	7500
78	824
79	8175
81	55
81	6104
88	481
88	5579
88	7727
89	4396
90	5431
94	1564
99	6589
100	116
103	8087
105	5442
106	7503
108	1490
108	5105
110	2623
117	689
118	219
119	1297
119	2838
122	5317
124	9091
128	5000
129	631
130	6203
139	1882
146	2617
149	2699
153	667
157	940
157	3918
157	4438
162	325
165	2557
166	3283
167	326
168	2282
171	2715
174	744
174	3195
178	2502
181	1257
181	2061
184	5235
186	5428
188	6900
190	3138
193	5951
196	179
198	49
206	782
206	7657
218	1311
225	359
226	812
235	5156
235	5323
235	6259
235	6261
236	3059
236	5508
236	8164
241	1102
245	5079
246	952
246	2825
247	7507
248	6992
249	276
249	9067
252	7330
258	6006
260	1943
266	4496
274	4339
283	2820
284	5708
293	2622
296	1311
313	4419
313	5642
314	179
314	1295
314	5942
317	8754
318	6330
318	6338
318	8234
321	7072
323	19
326	3469
331	6455
335	3779
340	1213
343	979
343	1487
348	1294
352	5318
353	1583
355	25
357	2667
361	4454
367	3256
372	1369
374	5
376	2119
376	3217
381	9701
385	159
391	8
391	1143
392	316
393	5958
395	2591
397	80
398	5827
401	1981
401	2661
402	8614
403	1407
409	665
410	957
410	4697
412	1497
427	158
428	144
430	6641
435	860
452	374
459	5396
470	1566
470	2942
471	7188
472	4704
476	394
481	1329
482	1113
485	39
486	2528
502	6300
508	2376
513	366
514	355
523	3868
552	401
552	5157
558	4435
567	1839
580	1316
586	5156
587	2708
587	6338
600	785
601	8657
625	5039
626	105
626	4151
628	398
628	475
628	4751
629	9709
631	870
631	3027
633	3474
637	2504
645	1918
645	5030
646	3
646	3467
652	2697
656	2942
657	5245
664	628
664	776
665	283
666	469
666	1538
669	7585
676	1278
678	57
687	6563
689	1364
704	4082
704	4621
705	675
707	495
708	7529
712	5022
715	3142
720	294
728	3779
728	9737
731	2852
731	8798
734	7504
744	641
748	1524
748	7683
766	1026
772	2640
777	5521
785	112
788	8124
794	1339
799	9424
805	3928
821	117
821	1485
825	82
826	8848
829	484
840	315
841	3791
846	5040
860	5024
864	4070
872	1718
904	3962
918	3
921	4395
941	3146
943	3844
944	8830
947	182
951	9828
952	4609
968	587
974	2210
983	5339
1006	7722
1016	91
1025	1328
1056	2506
1066	6367
1075	703
1094	5019
1105	168
1118	5159
1129	506
1145	8339
1153	5002
1192	6292
1222	2501
1250	6338
1253	410
1254	40
1254	5041
1256	63
1258	298
1258	4690
1259	3141
1260	2974
1265	7002
1270	5057
1272	458
1273	139
1276	645
1279	1897
1282	78
1285	168
1289	8132
1292	9416
1297	73
1299	662
1302	570
1304	146
1310	533
1311	198
1319	99
1328	52
1329	1926
1330	2774
1332	2660
1333	3340
1348	1466
1349	7042
1350	7910
1359	2852
1368	8169
1372	6953
1374	5079
1387	460
1397	456
1409	3128
1411	548
1416	2683
1416	5364
1417	6274
1418	21
1421	0
1426	498
1436	6065
1437	2504
1449	3767
1452	81
1485	201
1487	2194
1488	5
1490	6895
1491	1512
1495	244
1510	1974
1530	473
1531	492
1532	5198
1546	0
1563	3756
1564	2676
1564	6455
1567	3209
1568	5158
1570	2676
1577	2
1583	4459
1584	2599
1587	982
1588	2503
1590	354
1593	521
1593	2139
1605	2632
1607	868
1613	2542
1622	4245
1626	440
1626	7671
1638	8751
1641	1360
1641	5411
1643	235
1647	8491
1682	714
1684	2427
1691	8750
1697	5156
1699	417
1700	1370
1704	5315
1725	6281
1733	1901
1733	7590
1734	1252
1734	4314
1761	5000
1768	4268
1779	659
1797	4229
1797	7990
1799	5241
1802	2579
1802	2908
1839	47
1875	2
1876	1843
1877	2561
1878	3098
1878	6613
1882	9120
1885	0
1885	5090
1888	321
1890	8281
1895	4717
1896	827
1897	452
1904	635
1905	2872
1914	508
1919	83
1943	318
1946	222
1946	2551
1953	2817
1955	2
1955	6457
1972	3838
1976	550
1995	7158
2033	7100
2100	5054
2102	2578
2117	508
2139	5415
2159	319
2191	9376
2193	3813
2197	42
2200	3203
2205	4186
2213	3829
2216	3195
2217	7738
2219	821
2241	640
2267	6810
2296	5117
2300	8222
2313	2259
2344	8829
2346	7037
2349	14
2387	6113
2403	1251
2433	2970
2441	5469
2500	1719
2501	674
2502	3059
2502	4497
2502	5332
2502	5356
2502	6419
2503	919
2504	5005
2506	1270
2506	8041
2512	3933
2513	916
2524	11
2527	793
2534	1342
2534	6303
2539	798
2540	4463
2543	2500
2556	165
2567	180
2570	3148
2571	4409
2578	0
2579	159
2579	6101
2581	3598
2584	64
2589	7917
2599	10
2600	2548
2609	7656
2612	3787
2618	3949
2623	5052
2637	5852
2637	8173
2657	81
2658	6876
2658	8879
2661	69
2667	2482
2679	7979
2681	841
2683	2356
2687	313
2688	1563
2689	1878
2690	554
2700	1407
2701	5796
2716	2983
2717	1271
2725	7500
2737	91
2737	8126
2742	5062
2748	5610
2754	2658
2758	1788
2788	668
2794	27
2814	6259
2817	417
2817	1300
2823	3283
2826	1253
2827	2040
2836	487
2842	2817
2844	1875
2877	2
2891	3926
2893	5090
2899	5805
2902	3768
2911	1290
2952	1027
2960	257
2961	2072
2969	9374
3015	947
3031	713
3033	6367
3040	514
3089	3774
3135	83
3137	1760
3137	2664
3152	303
3160	78
3164	558
3169	313
3170	476
3174	5159
3195	3751
3203	3862
3209	658
3234	5866
3242	3152
3258	888
3281	2350
3284	5369
3314	518
3315	723
3321	3127
3322	78
3324	471
3330	5390
3335	626
3353	677
3361	2958
3418	5179
3443	5013
3450	6927
3458	5508
3462	1260
3462	1632
3473	7663
3475	2623
3476	11
3478	3818
3497	5049
3501	1992
3516	5091
3519	3452
3594	21
3596	4815
3599	1470
3751	4304
3756	5021
3757	1306
3760	2560
3765	85
3765	5482
3767	5079
3778	7594
3779	4239
3782	4775
3784	5007
3790	6387
3793	5039
3809	127
3810	2683
3833	313
3838	794
3848	16
3850	8998
3870	7503
3887	1037
3903	1568
3908	5635
3912	1025
3922	203
3922	1289
3925	3016
3942	2531
3946	477
3946	2507
3992	2324
3994	3437
3996	996
4006	352
4026	611
4031	7663
4034	9399
4083	200
4083	5350
4087	2647
4105	2546
4123	275
4142	9064
4147	1017
4182	948
4247	8193
4253	7822
4301	2842
4312	484
4336	625
4377	555
4379	0
4385	166
4396	5603
4399	1992
4419	477
4429	1290
4463	9238
4488	7246
4507	1153
4532	1447
4606	6201
4621	7070
4690	645
4693	6332
4700	0
4726	1956
4765	79
4848	1993
4856	5395
4905	709
4964	6251
5000	0
5000	56
5000	59
5000	2661
5001	1027
5002	243
5002	2501
5003	59
5005	6189
5010	792
5010	6524
5011	1
5014	1165
5017	2874
5018	3
5019	2630
5020	628
5022	423
5024	3830
5027	8754
5029	5089
5030	821
5030	1566
5036	1680
5039	6402
5039	7519
5041	5027
5044	193
5044	1907
5055	846
5060	645
5064	998
5078	247
5078	2544
5079	1569
5080	44
5080	3846
5090	2350
5091	1342
5096	7656
5101	640
5118	2983
5121	3156
5130	503
5146	235
5151	957
5156	1065
5157	2554
5157	2581
5161	474
5168	5360
5172	3984
5176	625
5180	674
5186	3034
5191	1294
5215	8138
5218	5484
5234	5630
5234	6536
5244	2814
5251	85
5257	4166
5317	333
5317	3131
5320	827
5347	5011
5349	2603
5359	1403
5362	1406
5362	7739
5364	7082
5395	6964
5405	7082
5415	3242
5423	1270
5450	7896
5459	5156
5470	3129
5484	5097
5488	630
5503	2891
5508	3253
5508	8572
5509	5213
5514	5981
5550	323
5567	8542
5576	7822
5586	5337
