0	2
0	8
0	34
0	45
0	359
0	381
0	485
0	790
0	860
0	1250
0	1260
0	1319
0	1403
0	1428
0	1875
0	1979
0	2512
0	2559
0	2680
0	3135
0	3169
0	3209
0	3500
0	5023
0	5548
0	6576
0	6740
0	9072
1	22
1	431
1	1673
1	4107
2	318
2	645
2	797
2	1957
2	2227
2	2579
2	2699
2	2815
2	2894
2	4571
2	6884
3	169
3	470
3	684
3	1117
3	1253
3	2500
3	2969
3	4193
3	6369
3	6660
4	1854
4	2052
5	6
5	42
5	221
5	2561
5	3135
5	3831
5	5042
5	7512
6	1346
6	1427
6	2852
6	3458
6	4028
6	4064
6	5099
6	6253
6	6487
6	6582
6	7852
6	8154
7	1
7	80
7	763
7	3912
7	5948
7	8157
8	40
8	647
8	659
8	1082
8	1593
8	2825
8	4851
8	5029
9	0
9	784
9	1250
10	489
10	832
10	1954
10	2162
10	3701
10	5020
10	5024
10	5091
10	5786
10	8366
11	39
11	61
11	874
11	2520
11	2522
11	2703
11	2852
11	3220
11	3654
11	4700
11	5937
11	6411
11	6601
11	6719
13	108
13	5158
13	6566
14	2502
14	2597
14	3203
14	3776
14	4425
15	7343
16	6563
16	8859
17	295
17	469
17	1196
17	5767
18	2188
19	6047
20	5
20	79
20	188
20	509
20	640
20	711
20	783
20	938
20	1262
20	2939
20	5470
20	5968
20	6350
20	6578
20	7334
20	7504
20	8124
21	988
21	2683
21	8139
22	26
22	92
22	669
22	872
22	880
22	1485
22	2836
22	2969
22	3282
22	5415
22	6125
22	7515
23	41
23	78
23	4104
23	5039
25	2607
25	5764
25	7588
26	1582
27	4480
27	5811
27	6903
28	14
28	406
30	686
30	1917
30	2622
30	3776
30	5351
30	8998
31	821
31	1469
31	1736
32	550
32	9083
33	606
33	8408
34	2349
34	5718
34	9853
35	225
36	3008
37	7597
39	333
39	706
39	2544
39	3697
39	3771
39	5802
39	6723
39	7940
39	8865
40	59
40	3381
40	3448
40	7500
41	128
41	341
41	708
41	1331
41	1408
41	1572
41	2678
41	4894
41	5121
41	5801
42	1
42	99
42	926
42	935
42	2034
42	5323
42	7031
43	5351
43	7766
44	315
44	319
44	1258
44	2330
44	3030
44	5239
44	6064
44	6750
44	9012
45	179
45	215
45	3444
45	4613
45	8614
46	5058
49	1290
49	5473
49	6134
50	80
50	655
50	757
50	1265
50	1371
50	5224
50	5406
50	5844
50	5982
50	6753
52	6646
53	826
53	3385
53	9269
54	4219
55	8167
56	202
59	479
59	2815
59	3468
59	5001
59	6582
60	103
60	357
60	5218
60	8603
61	493
61	6099
63	1723
64	332
64	1253
64	5010
64	6923
65	489
65	1060
65	8157
69	2202
69	6679
70	7050
70	8159
71	1035
72	4433
75	1304
78	11
78	816
78	1102
78	1281
78	2501
78	6195
78	8312
78	9114
79	23
79	117
79	218
79	1505
79	2777
79	7578
80	333
80	2991
80	5469
81	839
81	5166
81	7661
81	9846
83	2
83	646
83	5594
83	5792
83	6054
84	313
84	1266
84	5137
85	938
85	5650
85	6079
86	105
86	5342
86	6877
88	359
88	379
88	1426
88	4083
88	6321
88	6338
89	716
89	730
89	1355
89	1875
89	1878
89	1885
89	3154
89	5000
90	374
90	1877
91	625
91	1870
92	1348
93	950
93	1897
93	2520
94	5044
94	7510
94	7578
95	159
96	4409
97	5119
98	2
98	325
98	490
98	1292
98	6350
98	7583
98	8373
98	9752
99	8
99	10
99	235
99	1613
99	2252
99	5749
99	5769
99	6572
100	4543
100	6250
102	1343
102	5012
103	452
104	645
104	1255
104	2864
105	6746
106	204
106	5000
107	160
108	1314
108	2505
108	2520
109	1360
110	1292
111	5171
113	724
113	1382
113	7034
113	8923
116	1254
117	2856
117	5097
117	5912
118	1382
119	6
119	3878
119	4014
119	8337
120	2942
121	10
121	479
121	2364
121	3760
121	4380
122	860
123	684
123	1976
123	8323
124	2833
125	664
125	1817
125	3601
126	7531
127	1099
127	1292
128	6325
129	13
130	1890
132	4104
132	8456
133	635
133	5036
134	313
135	60
135	4459
136	171
137	49
137	347
138	4629
139	315
139	2609
139	9409
141	42
141	442
141	3126
143	6260
143	7871
147	2227
147	5284
147	8007
148	6938
150	2986
152	59
152	166
157	22
157	40
157	171
157	626
157	1113
157	1445
157	2642
157	2657
157	3203
157	5027
157	5367
157	7854
157	8618
157	9540
158	13
158	206
158	1143
158	3760
158	4454
158	4576
158	5332
158	6075
158	6906
159	255
159	520
