0	0
0	3
0	5
0	6
0	10
0	11
0	12
0	13
0	16
0	17
0	22
0	25
0	31
0	40
0	44
0	52
0	55
0	79
0	80
0	81
0	83
0	84
0	88
0	99
0	103
0	108
0	114
0	120
0	123
0	128
0	156
0	158
0	159
0	162
0	166
0	167
0	169
0	178
0	234
0	239
0	241
0	244
0	260
0	267
0	278
0	294
0	299
0	313
0	320
0	327
0	332
0	347
0	354
0	359
0	370
0	371
0	410
0	425
0	469
0	470
0	474
0	477
0	489
0	508
0	537
0	569
0	576
0	625
0	627
0	628
0	629
0	635
0	644
0	647
0	664
0	667
0	670
0	674
0	680
0	683
0	689
0	704
0	713
0	738
0	781
0	783
0	784
0	820
0	822
0	859
0	862
0	939
0	944
0	945
0	960
0	996
0	1015
0	1104
0	1152
0	1171
0	1172
0	1211
0	1249
0	1250
0	1251
0	1263
0	1270
0	1276
0	1285
0	1288
0	1290
0	1314
0	1325
0	1329
0	1349
0	1368
0	1415
0	1491
0	1495
0	1503
0	1540
0	1557
0	1567
0	1570
0	1572
0	1587
0	1619
0	1642
0	1645
0	1665
0	1699
0	1720
0	1747
0	1801
0	1838
0	1846
0	1874
0	1875
0	1876
0	1882
0	1889
0	1906
0	1977
0	1982
0	1998
0	2006
0	2012
0	2033
0	2035
0	2072
0	2114
0	2201
0	2238
0	2275
0	2277
0	2284
0	2286
0	2400
0	2502
0	2504
0	2521
0	2522
0	2540
0	2541
0	2544
0	2553
0	2565
0	2566
0	2582
0	2591
0	2593
0	2597
0	2656
0	2667
0	2704
0	2709
0	2715
0	2754
0	2764
0	2817
0	2856
0	2862
0	2961
0	2970
0	2985
0	3047
0	3085
0	3131
0	3132
0	3144
0	3163
0	3166
0	3184
0	3207
0	3281
0	3298
0	3320
0	3368
0	3370
0	3382
0	3413
0	3454
0	3517
0	3595
0	3608
0	3710
0	3750
0	3752
0	3755
0	3760
0	3776
0	3791
0	3830
0	3852
0	3907
0	3926
0	3940
0	3959
0	4000
0	4102
0	4336
0	4374
0	4375
0	4387
0	4402
0	4499
0	4609
0	4618
0	4695
0	4999
0	5001
0	5004
0	5010
0	5012
0	5016
0	5024
0	5038
0	5040
0	5049
0	5057
0	5058
0	5065
0	5146
0	5181
0	5196
0	5251
0	5253
0	5258
0	5268
0	5279
0	5312
0	5313
0	5330
0	5468
0	5587
0	5626
0	5627
0	5635
0	5664
0	5705
0	5782
0	5792
0	5840
0	5870
0	5885
0	5888
0	5900
0	5937
0	5964
0	5970
0	6111
0	6132
0	6182
0	6255
0	6274
0	6285
0	6334
0	6406
0	6435
0	6527
0	6545
0	6562
0	6566
0	6608
0	6641
0	6648
0	6674
0	6681
0	6801
0	6875
0	6943
0	6958
0	7031
0	7118
0	7148
0	7206
0	7501
0	7507
0	7527
0	7540
0	7541
0	7585
0	7593
0	7606
0	7618
0	7697
0	7723
0	7831
0	7869
0	7888
0	7911
0	7971
0	7996
0	8168
0	8183
0	8203
0	8284
0	8292
0	8367
0	8371
0	8438
0	8489
0	8525
0	8783
0	8791
0	8930
0	9064
0	9065
0	9296
0	9378
0	9396
0	9967
1	0
1	1
1	2
1	5
1	6
1	10
1	11
1	16
1	20
1	22
1	23
1	30
1	39
1	41
1	47
1	48
1	59
1	78
1	81
1	89
1	103
1	106
1	122
1	129
1	137
1	156
1	161
1	205
1	215
1	235
1	245
1	258
1	278
1	294
1	332
1	358
1	402
1	434
1	435
1	472
1	474
1	497
1	498
1	517
1	518
1	519
1	573
1	598
1	633
1	639
1	643
1	644
1	650
1	657
1	685
1	738
1	743
1	784
1	869
1	900
1	937
1	995
1	1099
1	1133
1	1135
1	1270
1	1298
1	1303
1	1313
1	1323
1	1327
1	1342
1	1362
1	1406
1	1420
1	1445
1	1479
1	1542
1	1558
1	1595
1	1611
1	1681
1	1689
1	1876
1	1916
1	1952
1	1991
1	2120
1	2197
1	2239
1	2402
1	2500
1	2501
1	2506
1	2510
1	2516
1	2531
1	2538
1	2551
1	2580
1	2609
1	2616
1	2661
1	2680
1	2734
1	2792
1	2854
1	2861
1	2911
1	3126
1	3129
1	3213
1	3217
1	3218
1	3355
1	3634
1	3769
1	3848
1	3906
1	3945
1	4064
1	4072
1	4335
1	4384
1	4399
1	4455
1	4531
1	4550
1	4559
1	4581
1	4692
1	4726
1	4747
1	4824
1	4848
1	4999
1	5008
1	5014
1	5079
1	5080
1	5082
1	5087
1	5156
1	5162
1	5176
1	5200
1	5218
1	5234
1	5252
1	5312
1	5342
1	5353
1	5356
1	5357
1	5361
1	5390
1	5400
1	5411
1	5419
1	5637
1	5663
1	5688
1	5704
1	5913
1	5940
1	6161
1	6181
1	6286
1	6290
1	6349
1	6460
1	6682
1	6802
1	6879
1	6935
1	7187
1	7231
1	7510
1	7542
1	7631
1	7660
1	7667
1	7695
1	7720
1	7831
1	7906
1	7934
1	7985
1	8124
1	8126
1	8127
1	8131
1	8134
1	8165
1	8283
1	8354
1	8764
1	8827
1	9023
1	9336
1	9379
1	9587
2	0
2	2
2	3
2	6
2	14
2	18
2	20
2	21
2	50
2	59
2	84
2	91
2	108
2	137
2	145
2	158
2	164
2	167
2	196
2	201
2	206
2	244
2	255
2	277
2	316
2	322
2	330
2	335
2	338
2	392
2	394
2	430
2	469
2	481
2	487
2	505
2	523
2	617
2	632
2	636
2	640
2	708
2	710
2	718
2	783
2	784
2	786
2	800
2	821
2	826
2	847
2	892
2	938
2	948
2	981
2	1007
2	1037
2	1054
2	1094
2	1174
2	1249
2	1250
2	1252
2	1255
2	1263
2	1269
2	1288
2	1290
2	1291
2	1293
2	1304
2	1328
2	1334
2	1366
2	1371
2	1406
2	1433
2	1441
2	1443
2	1475
2	1487
2	1506
2	1577
2	1582
2	1603
2	1621
2	1884
2	1890
2	1945
2	1962
2	2011
2	2037
2	2043
2	2045
2	2133
2	2229
2	2236
2	2320
2	2414
2	2510
2	2511
2	2524
2	2532
2	2541
2	2544
2	2546
2	2570
2	2577
2	2598
2	2599
2	2611
2	2622
2	2658
2	2659
2	2696
2	2732
2	2754
2	2812
2	2814
2	2891
2	2922
2	2988
2	3008
2	3048
2	3143
2	3173
2	3174
2	3198
2	3221
2	3241
2	3304
2	3320
2	3323
2	3331
2	3384
2	3437
2	3476
2	3603
2	3628
2	3764
2	3804
2	3833
2	3874
2	3877
2	3906
2	3909
2	3940
2	3965
2	3976
2	4062
2	4065
2	4103
2	4126
2	4145
2	4159
2	4180
2	4394
2	4439
2	4487
2	4654
2	4710
2	4743
2	5001
2	5025
2	5032
2	5044
2	5049
2	5067
2	5100
2	5101
2	5141
2	5153
2	5156
2	5160
2	5161
2	5180
2	5195
2	5204
2	5235
2	5283
2	5353
2	5364
2	5391
2	5409
2	5434
2	5439
2	5483
2	5492
2	5553
2	5586
2	5624
2	5636
2	5656
2	5673
2	5693
2	5698
2	5699
2	5778
2	5781
2	5788
2	5801
2	5811
2	5937
2	5938
2	5958
2	5988
2	6015
2	6084
2	6116
2	6269
2	6282
2	6299
2	6311
2	6420
2	6445
2	6573
2	6659
2	6891
2	6970
2	7046
2	7121
2	7194
2	7247
2	7491
2	7499
2	7501
2	7504
2	7512
2	7538
2	7539
2	7547
2	7595
2	7619
2	7624
2	7660
2	7675
2	7734
2	7842
2	7988
2	8056
2	8173
2	8229
2	8282
2	8286
2	8290
2	8313
2	8321
2	8359
2	8527
2	8600
2	8672
2	8757
2	8779
2	8791
2	8829
2	9003
2	9166
2	9221
2	9262
2	9297
2	9309
2	9463
2	9656
3	0
3	3
3	11
3	16
3	17
3	24
3	41
3	45
3	49
3	50
3	55
3	56
3	59
3	81
3	84
3	88
3	91
3	107
3	149
3	159
3	176
3	192
3	196
3	234
3	235
3	313
3	316
3	320
3	322
3	323
3	325
3	335
3	337
3	339
3	352
3	372
3	374
3	391
3	395
3	411
3	425
3	450
3	488
3	498
3	500
3	508
3	513
3	552
3	588
3	601
3	627
3	630
3	637
3	639
3	645
3	646
3	647
3	654
3	669
3	681
3	683
3	685
3	708
3	709
3	710
3	711
3	715
3	721
3	768
3	781
3	783
3	791
3	810
3	872
3	885
3	898
3	920
3	937
3	946
3	953
3	979
3	1096
3	1182
3	1189
3	1192
3	1210
3	1255
3	1258
3	1259
3	1301
3	1329
3	1332
3	1335
3	1347
3	1367
3	1418
3	1506
3	1513
3	1517
3	1580
3	1601
3	1619
3	1648
3	1650
3	1659
3	1674
3	1739
3	1796
3	1877
3	1884
3	1894
3	1913
3	1914
3	1972
3	1981
3	2007
3	2033
3	2089
3	2094
3	2154
3	2269
3	2278
3	2343
3	2499
3	2509
3	2529
3	2544
3	2553
3	2556
3	2557
3	2577
3	2578
3	2580
3	2591
3	2598
3	2656
3	2658
3	2660
3	2675
3	2719
3	2742
3	2773
3	2812
3	2817
3	2822
3	2824
3	2832
3	2851
3	2890
3	2897
3	2915
3	2931
3	3000
3	3135
3	3138
3	3146
3	3177
3	3204
3	3270
3	3287
3	3293
3	3300
3	3305
3	3400
3	3447
3	3453
3	3461
3	3606
3	3749
3	3750
3	3751
3	3754
3	3776
3	3803
3	3804
3	3819
3	3830
3	3834
3	3891
3	3950
3	4008
3	4073
3	4140
3	4289
3	4465
3	4887
3	5001
3	5010
3	5019
3	5023
3	5037
3	5049
3	5059
3	5066
3	5073
3	5160
3	5215
3	5243
3	5261
3	5312
3	5313
3	5339
3	5381
3	5391
3	5480
3	5497
3	5503
3	5562
3	5645
3	5663
3	5665
3	5781
3	5943
3	5981
3	6018
3	6025
3	6095
3	6097
3	6133
3	6138
3	6253
3	6267
3	6288
3	6357
3	6406
3	6602
3	6644
3	6728
3	6729
3	6742
3	6829
3	6860
3	6878
3	6901
3	6902
3	6923
3	7070
3	7195
3	7499
3	7539
3	7541
3	7551
3	7696
3	7812
3	7895
3	7944
3	7968
3	7969
3	7999
3	8066
3	8129
3	8165
3	8172
3	8187
3	8254
3	8377
3	8464
3	8608
3	8758
3	8781
3	8791
3	8801
3	8877
3	8934
3	9008
3	9086
3	9105
3	9112
3	9249
3	9252
3	9463
3	9501
4	42
4	82
4	103
4	122
4	172
4	192
4	208
4	265
4	405
4	518
4	635
4	698
4	835
4	937
4	976
4	1069
4	1255
4	1308
4	1379
4	1395
4	1408
4	1413
4	1436
4	1490
4	1568
4	1663
4	1664
4	1798
4	1876
4	2056
4	2304
4	2550
4	2559
4	2587
4	2623
4	2679
4	2747
4	2796
4	2930
4	2931
4	3124
4	3241
4	3437
4	3500
4	3519
4	3849
4	3907
4	4145
4	4231
4	4235
4	4338
4	4697
4	5016
4	5046
4	5156
4	5180
4	5314
4	5315
4	5644
4	5790
4	5820
4	5889
4	6056
4	6258
4	6455
4	6739
4	6909
4	7038
4	7210
4	7232
4	7409
4	7637
4	7776
4	8202
5	3
5	4
5	9
5	15
5	16
5	25
5	31
5	33
5	39
5	40
5	41
5	45
5	49
5	52
5	55
5	59
5	61
5	67
5	79
5	81
5	84
5	88
5	96
5	99
5	120
5	133
5	147
5	156
5	157
5	161
5	173
5	188
5	195
5	206
5	276
5	304
5	314
5	316
5	317
5	321
5	322
5	329
5	333
5	337
5	352
5	355
5	356
5	357
5	382
5	391
5	393
5	401
5	432
5	459
5	472
5	475
5	480
5	513
5	517
5	525
5	571
5	625
5	631
5	633
5	649
5	674
5	677
5	678
5	685
5	707
5	786
5	824
5	847
5	879
5	947
5	951
5	966
5	1016
5	1058
5	1118
5	1174
5	1184
5	1251
5	1269
5	1310
5	1333
5	1349
5	1406
5	1420
5	1423
5	1424
5	1433
5	1484
5	1505
5	1525
5	1534
5	1548
5	1562
5	1592
5	1691
5	1767
5	1796
5	1821
5	1874
5	1891
5	1894
5	1904
5	1991
5	2034
5	2094
5	2123
5	2189
5	2194
5	2228
5	2271
5	2278
5	2304
5	2405
5	2505
5	2509
5	2521
5	2538
5	2543
5	2553
5	2564
5	2580
5	2590
5	2609
5	2708
5	2812
5	2851
5	3130
5	3136
5	3202
5	3204
5	3205
5	3281
5	3372
5	3437
5	3439
5	3555
5	3606
5	3755
5	3772
5	3782
5	3827
5	3838
5	3858
5	3887
5	3984
5	4394
5	4451
5	4968
5	4999
5	5002
5	5010
5	5021
5	5040
5	5041
5	5043
5	5049
5	5073
5	5076
5	5078
5	5093
5	5156
5	5165
5	5258
5	5284
5	5320
5	5469
5	5478
5	5488
5	5547
5	5624
5	5680
5	5682
5	5685
5	5702
5	5743
5	5766
5	5786
5	5802
5	5845
5	5938
5	5939
5	5945
5	5976
5	6019
5	6210
5	6254
5	6265
5	6350
5	6485
5	6721
5	6878
5	6882
5	6963
5	7211
5	7286
5	7637
5	7660
5	7683
5	7744
5	7813
5	7861
5	7911
5	8195
5	8283
5	8381
5	8497
5	8515
5	8657
5	8749
5	8774
5	8912
5	8996
5	9107
5	9119
5	9143
5	9387
5	9492
5	9567
5	9677
6	0
6	4
6	11
6	50
6	74
6	78
6	87
6	98
6	104
6	117
6	149
6	156
6	162
6	163
6	171
6	184
6	291
6	313
6	330
6	337
6	370
6	393
6	412
6	488
6	499
6	518
6	625
6	631
6	635
6	636
6	641
6	651
6	654
6	665
6	688
6	705
6	714
6	739
6	744
6	772
6	781
6	786
6	803
6	952
6	953
6	979
6	1001
6	1076
6	1099
6	1124
6	1172
6	1176
6	1249
6	1272
6	1323
6	1330
6	1332
6	1504
6	1572
6	1606
6	1636
6	1644
6	1666
6	1874
6	1877
6	1887
6	1894
6	1909
6	1946
6	1955
6	1965
6	2054
6	2078
6	2118
6	2168
6	2507
6	2529
6	2607
6	2629
6	2659
6	2728
6	2739
6	2783
6	2852
6	2873
6	2950
6	2969
6	3017
6	3071
6	3125
6	3135
6	3144
6	3241
6	3281
6	3328
6	3332
6	3333
6	3361
6	3367
6	3437
6	3448
6	3599
6	3672
6	3753
6	3757
6	3779
6	3782
6	4092
6	4240
6	4253
6	4440
6	4494
6	4654
6	4859
6	4867
6	4999
6	5012
6	5035
6	5048
6	5057
6	5065
6	5084
6	5097
6	5239
6	5286
6	5322
6	5324
6	5334
6	5378
6	5469
6	5478
6	5515
6	5522
6	5624
6	5639
6	5665
6	5881
6	5968
6	6113
6	6259
6	6269
6	6303
6	6304
6	6312
6	6318
6	6377
6	6406
6	6410
6	6465
6	6569
6	6582
6	6885
6	7123
6	7153
6	7524
6	7543
6	7579
6	7626
6	7639
6	7656
6	7812
6	8014
6	8075
6	8332
6	8382
6	8450
6	8638
6	8788
6	8789
6	8791
6	8802
6	8809
6	8871
6	9296
6	9318
6	9426
6	9434
7	57
7	121
7	138
7	262
7	425
7	488
7	586
7	781
7	796
7	957
7	1096
7	1407
7	1486
7	1923
7	2187
7	2505
7	2677
7	2793
7	2878
7	3753
7	3859
7	4127
7	4374
7	5001
7	5075
7	5179
7	5196
7	5297
7	6730
7	7697
7	7813
7	8017
7	8070
7	8134
7	8174
7	8393
7	8498
7	9180
8	3
8	5
8	7
8	8
8	10
8	13
8	20
8	45
8	50
8	74
8	84
8	119
8	156
8	179
8	244
8	255
8	275
8	333
8	336
8	342
8	353
8	467
8	628
8	630
8	635
8	649
8	802
8	820
8	910
8	935
8	944
8	1083
8	1092
8	1251
8	1252
8	1255
8	1270
8	1279
8	1280
8	1291
8	1293
8	1406
8	1407
8	1479
8	1484
8	1515
8	1542
8	1565
8	1603
8	1655
8	1669
8	1718
8	1820
8	2032
8	2127
8	2415
8	2499
8	2529
8	2540
8	2552
8	2553
8	2554
8	2584
8	2588
8	2813
8	2835
8	2839
8	2892
8	2952
8	2973
8	2978
8	3017
8	3163
8	3248
8	3261
8	4304
8	4377
8	4639
8	4863
8	4966
8	5015
8	5033
8	5243
8	5315
8	5340
8	5351
8	5380
8	5424
8	5626
8	5700
8	5866
8	6327
8	6337
8	6408
8	6415
8	6484
8	6553
8	6641
8	6891
8	6982
8	7472
8	7506
8	7519
8	7520
8	7539
8	7658
